Count,Strip,Lot ID,MONTH,DAY,Date(측정 일자 및 시간),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Variation,Group,Average
6137,S0706,L820026616396,11,12,2021-11-12,1.28313,1.29694,1.31264,1.31424,1.32117,1.32614,1.3268,1.32187,1.32787,1.32367,1.3127,1.31201,1.30032,1.28446,1.27872,1.30098,1.30676,1.31071,1.31638,1.32135,1.31946,1.32133,1.32618,0,0,0,0,0,0,0,0.04915,B,1.312
6138,S5604,L820026616396,11,12,2021-11-12,1.27318,1.30474,1.30709,1.31146,1.3151,1.31846,1.3174,1.31942,1.32243,1.31892,1.30735,1.30763,1.30232,1.27715,1.27669,1.30363,1.30801,1.31202,1.31567,1.31873,1.31691,1.31633,1.31672,0,0,0,0,0,0,0,0.04925,B,1.308
6139,S5201,L820026616396,11,12,2021-11-12,1.29102,1.28426,1.28668,1.2935,1.29356,1.28975,1.28903,1.2865,1.27702,1.29436,1.30434,1.31464,1.31186,1.32353,1.32629,1.32172,1.31828,1.31416,1.3179,1.3118,1.31027,1.31085,1.30244,0,0,0,0,0,0,0,0.04927,B,1.303
6140,S5805,L820026616396,11,12,2021-11-12,1.32385,1.31465,1.31412,1.31883,1.3195,1.31634,1.31077,1.3118,1.29517,1.27456,1.30425,1.31224,1.30838,1.3195,1.32104,1.31632,1.31172,1.31192,1.31251,1.31142,1.30929,1.31218,1.29217,0,0,0,0,0,0,0,0.04929,B,1.311
6141,S5507,L820026616396,11,12,2021-11-12,1.32406,1.32372,1.32388,1.32354,1.32464,1.31694,1.31234,1.30987,1.30051,1.29618,1.30479,1.31405,1.31342,1.31969,1.29148,1.285,1.28739,1.29088,1.29226,1.28827,1.28233,1.27535,1.27694,0,0,0,0,0,0,0,0.04929,B,1.303
6142,S2803,L820026616396,11,12,2021-11-12,1.32413,1.32693,1.32642,1.32293,1.32133,1.31754,1.31685,1.31425,1.29317,1.27752,1.30747,1.31566,1.31622,1.31998,1.32379,1.31778,1.32426,1.32187,1.32341,1.31795,1.31414,1.30457,1.29503,0,0,0,0,0,0,0,0.04941,B,1.315
6143,S1301,L820026616396,11,12,2021-11-12,1.28992,1.2748,1.28475,1.29196,1.29473,1.29067,1.28878,1.2851,1.27672,1.29638,1.30498,1.31174,1.31,1.32115,1.32422,1.31947,1.31696,1.31515,1.31622,1.312,1.31149,1.3118,1.30073,0,0,0,0,0,0,0,0.04942,B,1.302
6144,S5103,L820026616396,11,12,2021-11-12,1.3283,1.32754,1.32442,1.3233,1.32489,1.31806,1.31938,1.31528,1.29443,1.27885,1.31127,1.31845,1.31737,1.32321,1.32524,1.31995,1.32698,1.32539,1.32628,1.3214,1.31783,1.31087,1.29165,0,0,0,0,0,0,0,0.04945,B,1.317
6145,S5303,L820026616396,11,12,2021-11-12,1.31913,1.32254,1.32026,1.32056,1.32145,1.3165,1.31463,1.31174,1.29257,1.27402,1.3058,1.31446,1.3124,1.31412,1.31919,1.31694,1.32174,1.32146,1.32346,1.31831,1.31233,1.30696,1.28927,0,0,0,0,0,0,0,0.04944,B,1.313
6146,S4503,L820026616396,11,12,2021-11-12,1.32464,1.32456,1.32231,1.3225,1.32234,1.31902,1.31363,1.31479,1.29335,1.27582,1.30751,1.31611,1.31514,1.32124,1.32527,1.31943,1.32457,1.3235,1.322,1.31714,1.31528,1.307,1.28705,0,0,0,0,0,0,0,0.04945,B,1.315
6147,S0204,L820026616396,11,12,2021-11-12,1.28634,1.30623,1.31071,1.31338,1.32026,1.32587,1.32227,1.32723,1.32847,1.32235,1.31392,1.31322,1.30233,1.29153,1.27895,1.29806,1.30925,1.31312,1.31695,1.3204,1.32239,1.32004,1.32174,0,0,0,0,0,0,0,0.04952,B,1.312
6148,S0508,L820026616396,11,12,2021-11-12,1.29807,1.30717,1.31558,1.31454,1.32047,1.3233,1.32278,1.32446,1.32725,1.3181,1.3121,1.31225,1.30445,1.29739,1.27757,1.27903,1.28553,1.28586,1.28329,1.2887,1.28927,1.29241,1.29433,0,0,0,0,0,0,0,0.04968,B,1.303
6149,S5404,L820026616396,11,12,2021-11-12,1.28611,1.30361,1.31107,1.31294,1.32121,1.32238,1.32339,1.32577,1.32707,1.32018,1.31237,1.31278,1.30124,1.28729,1.2773,1.29781,1.30664,1.31274,1.32053,1.32279,1.32199,1.31759,1.32011,0,0,0,0,0,0,0,0.04977,B,1.312
6150,S2007,L820026616396,11,12,2021-11-12,1.32042,1.32296,1.32121,1.31717,1.31643,1.31167,1.30955,1.30674,1.30107,1.29604,1.29752,1.30964,1.30819,1.31535,1.28356,1.27751,1.2775,1.27596,1.27895,1.2788,1.27986,1.27317,1.27335,0,0,0,0,0,0,0,0.04979,B,1.298
6151,S2403,L820026616396,11,12,2021-11-12,1.32399,1.32257,1.32091,1.32221,1.32106,1.31445,1.31251,1.31055,1.29641,1.27409,1.30795,1.31391,1.31303,1.31825,1.3215,1.31811,1.31981,1.32204,1.3227,1.31743,1.31394,1.30539,1.28759,0,0,0,0,0,0,0,0.0499,B,1.313
6152,S1205,L820026616396,11,12,2021-11-12,1.31885,1.31782,1.31985,1.32198,1.32404,1.31671,1.31449,1.30962,1.29166,1.27519,1.30613,1.31522,1.31213,1.31635,1.3251,1.32109,1.32074,1.32043,1.32144,1.31389,1.31215,1.3144,1.28957,0,0,0,0,0,0,0,0.04991,B,1.313
6153,S3701,L820026616396,11,12,2021-11-12,1.2887,1.27911,1.28073,1.28687,1.28614,1.28525,1.28065,1.27916,1.2765,1.29906,1.30368,1.31075,1.30857,1.32153,1.32641,1.32153,1.3182,1.31967,1.31574,1.31125,1.31156,1.31103,1.30201,0,0,0,0,0,0,0,0.04991,B,1.301
6154,S3004,L820026616396,11,12,2021-11-12,1.27968,1.30447,1.3119,1.31337,1.32118,1.32219,1.324,1.32089,1.32492,1.31825,1.31533,1.31405,1.30191,1.28291,1.27487,1.29818,1.3085,1.31343,1.32085,1.31972,1.32335,1.31651,1.32172,0,0,0,0,0,0,0,0.05005,B,1.311
6155,S2901,L820026616396,11,12,2021-11-12,1.28149,1.27918,1.28845,1.29943,1.29959,1.29361,1.28923,1.28668,1.27407,1.29176,1.30158,1.31322,1.31188,1.31476,1.32384,1.32428,1.32157,1.32316,1.3229,1.31573,1.31112,1.30897,1.29178,0,0,0,0,0,0,0,0.05021,B,1.303
6156,S3502,L820026616396,11,12,2021-11-12,1.27429,1.28488,1.28966,1.29267,1.29333,1.29652,1.30001,1.29173,1.2957,1.32037,1.30724,1.30981,1.30277,1.28993,1.29042,1.30458,1.3048,1.30831,1.31435,1.31767,1.31732,1.31687,1.32451,0,0,0,0,0,0,0,0.05022,B,1.302
6157,S2903,L820026616396,11,12,2021-11-12,1.33094,1.32403,1.32211,1.32154,1.32131,1.31934,1.3167,1.31556,1.30249,1.2807,1.31089,1.3169,1.31515,1.32427,1.32203,1.31513,1.31819,1.32105,1.32113,1.31785,1.31575,1.31309,1.29277,0,0,0,0,0,0,0,0.05024,B,1.316
6158,S4701,L820026616396,11,12,2021-11-12,1.28157,1.27782,1.27978,1.29097,1.2926,1.29616,1.29182,1.28338,1.27449,1.29337,1.30126,1.31456,1.31301,1.31674,1.32404,1.32481,1.32207,1.32064,1.32076,1.31786,1.31184,1.30951,1.29518,0,0,0,0,0,0,0,0.05032,B,1.302
6159,S3906,L820026616396,11,12,2021-11-12,1.2747,1.30134,1.30909,1.31219,1.32039,1.32041,1.32364,1.32045,1.32077,1.3185,1.31244,1.3105,1.29843,1.28016,1.27348,1.30331,1.30788,1.30786,1.31548,1.31814,1.31879,1.31857,1.32381,0,0,0,0,0,0,0,0.05033,B,1.309
6160,S0507,L820026616396,11,12,2021-11-12,1.33132,1.32416,1.32113,1.31718,1.31905,1.31415,1.31321,1.30981,1.30309,1.3014,1.30216,1.31141,1.31019,1.32417,1.29523,1.28095,1.28288,1.29069,1.29212,1.28881,1.29085,1.28167,1.28265,0,0,0,0,0,0,0,0.05037,B,1.304
6161,S0701,L820026616396,11,12,2021-11-12,1.29227,1.2833,1.29307,1.29728,1.29281,1.28514,1.28531,1.28376,1.27404,1.28889,1.30075,1.315,1.3137,1.31844,1.32447,1.32186,1.32147,1.32154,1.3193,1.31508,1.31022,1.30725,1.29568,0,0,0,0,0,0,0,0.05043,B,1.303
6162,S5907,L820026616396,11,12,2021-11-12,1.32244,1.32336,1.31851,1.32132,1.32065,1.31564,1.30937,1.30786,1.29609,1.28874,1.29706,1.31066,1.30837,1.31379,1.28242,1.27396,1.27311,1.27866,1.28157,1.27765,1.273,1.27547,1.2729,0,0,0,0,0,0,0,0.05046,B,1.298
6163,S3803,L820026616396,11,12,2021-11-12,1.3224,1.32464,1.32525,1.3225,1.32266,1.31721,1.31721,1.31547,1.29488,1.27468,1.30663,1.31444,1.31537,1.31808,1.32313,1.32089,1.32533,1.32377,1.32422,1.31849,1.31726,1.31043,1.29047,0,0,0,0,0,0,0,0.05065,B,1.315
6164,S2207,L820026616396,11,12,2021-11-12,1.31926,1.30968,1.31175,1.3124,1.31393,1.31285,1.31318,1.31428,1.30328,1.29533,1.30091,1.30556,1.30139,1.31365,1.28274,1.26858,1.2732,1.27651,1.28001,1.28021,1.28078,1.27779,1.27548,0,0,0,0,0,0,0,0.05068,B,1.297
6165,S1701,L820026616396,11,12,2021-11-12,1.28684,1.28156,1.28856,1.29748,1.297,1.29715,1.29649,1.28655,1.27807,1.28931,1.30811,1.32096,1.31921,1.32238,1.32815,1.32881,1.32567,1.32466,1.32543,1.31873,1.31498,1.31242,1.29441,0,0,0,0,0,0,0,0.05074,B,1.306
6166,S0307,L820026616396,11,12,2021-11-12,1.32406,1.32476,1.32431,1.32153,1.32444,1.31997,1.31405,1.31077,1.30149,1.2959,1.30552,1.31686,1.31589,1.31812,1.28442,1.27729,1.27918,1.28957,1.28548,1.28432,1.27846,1.27814,1.274,0,0,0,0,0,0,0,0.05076,B,1.302
6167,S4001,L820026616396,11,12,2021-11-12,1.28138,1.27699,1.2801,1.29169,1.29105,1.2895,1.28665,1.2819,1.27374,1.28713,1.30073,1.31596,1.31093,1.31571,1.32453,1.32076,1.31987,1.31943,1.32076,1.31491,1.31193,1.31041,1.29544,0,0,0,0,0,0,0,0.05079,B,1.301
6168,S0207,L820026616396,11,12,2021-11-12,1.32523,1.32168,1.32227,1.32359,1.32486,1.31763,1.31344,1.31165,1.30149,1.29502,1.30234,1.31577,1.31154,1.31834,1.28292,1.28199,1.28374,1.29233,1.28831,1.28888,1.28402,1.28001,1.27439,0,0,0,0,0,0,0,0.05084,B,1.303
6169,S3903,L820026616396,11,12,2021-11-12,1.33076,1.32212,1.32095,1.31899,1.3217,1.31858,1.31649,1.31652,1.30093,1.27972,1.3086,1.31725,1.31456,1.32312,1.32043,1.31464,1.31699,1.31727,1.319,1.31623,1.31432,1.31519,1.29405,0,0,0,0,0,0,0,0.05104,B,1.315
6170,S5504,L820026616396,11,12,2021-11-12,1.28082,1.30327,1.30737,1.31246,1.31547,1.3199,1.32031,1.32196,1.3241,1.31917,1.31096,1.30897,1.29867,1.28145,1.27293,1.29846,1.30365,1.31399,1.31724,1.31777,1.32125,1.31678,1.32014,0,0,0,0,0,0,0,0.05117,B,1.309
6171,S1204,L820026616396,11,12,2021-11-12,1.27318,1.30414,1.30943,1.30961,1.31423,1.3164,1.31687,1.32184,1.32397,1.32073,1.30866,1.30834,1.30071,1.27452,1.2727,1.30196,1.30854,1.3116,1.31727,1.31635,1.32,1.31634,1.31931,0,0,0,0,0,0,0,0.05127,B,1.308
6172,S1001,L820026616396,11,12,2021-11-12,1.28482,1.27959,1.28347,1.29475,1.29473,1.29222,1.28676,1.28062,1.27288,1.29681,1.30559,1.31965,1.31355,1.31898,1.32414,1.32354,1.32097,1.32076,1.32136,1.31766,1.31352,1.31276,1.29911,0,0,0,0,0,0,0,0.05126,B,1.303
6173,S2501,L820026616396,11,12,2021-11-12,1.2888,1.27159,1.27891,1.28668,1.2858,1.2867,1.28952,1.28277,1.28156,1.2998,1.30348,1.31415,1.30806,1.32096,1.3229,1.32218,1.31504,1.31588,1.31558,1.31094,1.30971,1.30702,1.30102,0,0,0,0,0,0,0,0.05131,B,1.301
6174,S2507,L820026616396,11,12,2021-11-12,1.32089,1.32348,1.32033,1.32045,1.32213,1.31601,1.31331,1.30784,1.30188,1.28784,1.30194,1.31437,1.30861,1.31588,1.28393,1.27926,1.27934,1.28782,1.28741,1.28071,1.27905,1.27209,1.27231,0,0,0,0,0,0,0,0.05139,B,1.3
6175,S3602,L820026616396,11,12,2021-11-12,1.27412,1.28566,1.29065,1.29496,1.30019,1.30288,1.30315,1.29975,1.29294,1.32205,1.31492,1.31464,1.30359,1.29182,1.2891,1.30492,1.30744,1.30833,1.31604,1.31998,1.32166,1.32246,1.32564,0,0,0,0,0,0,0,0.05152,B,1.305
6176,S0907,L820026616396,11,12,2021-11-12,1.32133,1.32304,1.32068,1.3208,1.31996,1.31628,1.30881,1.30738,1.29942,1.29443,1.29941,1.31211,1.31239,1.3168,1.28582,1.27886,1.28356,1.29263,1.28825,1.28638,1.27986,1.27136,1.27203,0,0,0,0,0,0,0,0.05168,B,1.301
6177,S0607,L820026616396,11,12,2021-11-12,1.32315,1.31876,1.3188,1.31632,1.31938,1.31646,1.31524,1.31381,1.30703,1.29677,1.30379,1.31047,1.30346,1.31486,1.28281,1.27133,1.27358,1.27866,1.28275,1.28066,1.28005,1.27904,1.2796,0,0,0,0,0,0,0,0.05182,B,1.299
6178,S3001,L820026616396,11,12,2021-11-12,1.28334,1.28339,1.28225,1.28944,1.28948,1.2864,1.28123,1.27481,1.27111,1.29316,1.30292,1.31207,1.31176,1.31295,1.32294,1.32125,1.31929,1.31855,1.32133,1.31448,1.31099,1.30735,1.2998,0,0,0,0,0,0,0,0.05183,B,1.3
6179,S4602,L820026616396,11,12,2021-11-12,1.27174,1.2781,1.28339,1.29009,1.29991,1.3009,1.29951,1.29378,1.2947,1.31826,1.31207,1.31413,1.30002,1.28724,1.28383,1.30146,1.30237,1.3099,1.31454,1.31621,1.32028,1.31649,1.32357,0,0,0,0,0,0,0,0.05183,B,1.301
6180,S0601,L820026616396,11,12,2021-11-12,1.28256,1.27443,1.28397,1.28903,1.28592,1.28303,1.28232,1.27438,1.27415,1.29099,1.30065,1.31179,1.31169,1.31721,1.326,1.32239,1.32033,1.31791,1.31836,1.31305,1.30765,1.30588,1.29771,0,0,0,0,0,0,0,0.05185,B,1.3
6181,S5301,L820026616396,11,12,2021-11-12,1.28517,1.28291,1.28525,1.28875,1.28782,1.28329,1.27728,1.27514,1.2701,1.28954,1.30161,1.3138,1.31026,1.315,1.32185,1.32203,1.31942,1.31904,1.3214,1.31476,1.3094,1.30962,1.29423,0,0,0,0,0,0,0,0.05193,B,1.3
6182,S2706,L820026616396,11,12,2021-11-12,1.2837,1.30204,1.31209,1.31938,1.32713,1.3272,1.32937,1.32502,1.32807,1.32625,1.32102,1.31896,1.30607,1.28593,1.27996,1.30595,1.31111,1.31476,1.32246,1.32418,1.32851,1.32733,1.3321,0,0,0,0,0,0,0,0.05214,B,1.316
6183,S2303,L820026616396,11,12,2021-11-12,1.32237,1.32464,1.32285,1.32407,1.32181,1.31872,1.31393,1.31282,1.29246,1.27239,1.30627,1.31589,1.31592,1.31816,1.32235,1.31955,1.31943,1.32274,1.32405,1.31852,1.31383,1.31116,1.28431,0,0,0,0,0,0,0,0.05225,B,1.314
6184,S1706,L820026616396,11,12,2021-11-12,1.27953,1.30001,1.31317,1.31541,1.32201,1.32447,1.32804,1.32547,1.32524,1.32321,1.31364,1.31257,1.30427,1.28333,1.27661,1.30469,1.30872,1.3111,1.31798,1.32014,1.31926,1.32328,1.32888,0,0,0,0,0,0,0,0.05227,B,1.312
6185,S2304,L820026616396,11,12,2021-11-12,1.27973,1.30693,1.31008,1.3103,1.316,1.31982,1.32106,1.31803,1.3259,1.32089,1.30936,1.31042,1.30193,1.27674,1.27355,1.30198,1.31076,1.31155,1.31784,1.31883,1.31959,1.31629,1.32039,0,0,0,0,0,0,0,0.05235,B,1.309
6186,S1806,L820026616396,11,12,2021-11-12,1.27569,1.30087,1.30712,1.31432,1.32098,1.32358,1.32699,1.32215,1.32362,1.3209,1.31448,1.3139,1.3007,1.281,1.27457,1.30266,1.30464,1.31231,1.31657,1.31871,1.3187,1.32091,1.32535,0,0,0,0,0,0,0,0.05242,B,1.31
6187,S4204,L820026616396,11,12,2021-11-12,1.28949,1.30712,1.31297,1.31504,1.32127,1.32301,1.32446,1.32213,1.32837,1.32002,1.31571,1.31509,1.30511,1.28554,1.27569,1.29636,1.30943,1.31393,1.32114,1.32203,1.32538,1.31695,1.32243,0,0,0,0,0,0,0,0.05268,B,1.313
6188,S3904,L820026616396,11,12,2021-11-12,1.27637,1.30779,1.30997,1.30903,1.3169,1.31847,1.31696,1.3187,1.32422,1.31773,1.30812,1.30791,1.30114,1.28096,1.27149,1.30146,1.31005,1.31027,1.31775,1.31831,1.32046,1.31547,1.3179,0,0,0,0,0,0,0,0.05273,B,1.309
6189,S4506,L820026616396,11,12,2021-11-12,1.28002,1.29891,1.31042,1.31634,1.32343,1.32501,1.32919,1.32298,1.32746,1.32629,1.31838,1.31397,1.30201,1.28207,1.27654,1.30278,1.30773,1.31247,1.31744,1.32218,1.32228,1.32364,1.32943,0,0,0,0,0,0,0,0.05289,B,1.313
6190,S0407,L820026616396,11,12,2021-11-12,1.32633,1.31728,1.32006,1.3216,1.32346,1.32177,1.31995,1.31965,1.3116,1.30686,1.31213,1.31495,1.31068,1.3163,1.28945,1.27341,1.28405,1.28585,1.28777,1.28801,1.29192,1.28414,1.28549,0,0,0,0,0,0,0,0.05292,B,1.305
6191,S2905,L820026616396,11,12,2021-11-12,1.32086,1.31968,1.32309,1.32434,1.32596,1.3203,1.31537,1.31131,1.2918,1.27297,1.30657,1.31515,1.314,1.31925,1.32523,1.32221,1.3212,1.32009,1.319,1.31581,1.31599,1.3154,1.29069,0,0,0,0,0,0,0,0.05299,B,1.314
6192,S0901,L820026616396,11,12,2021-11-12,1.29073,1.28097,1.28469,1.28894,1.28844,1.28522,1.2832,1.27753,1.2743,1.29351,1.30436,1.31186,1.31359,1.32487,1.32731,1.32416,1.3176,1.31589,1.31507,1.31243,1.3095,1.30751,1.30014,0,0,0,0,0,0,0,0.05301,B,1.301
6193,S2406,L820026616396,11,12,2021-11-12,1.28055,1.30094,1.31118,1.31633,1.32408,1.32628,1.32679,1.32393,1.3255,1.32171,1.31452,1.31422,1.30227,1.28153,1.27371,1.30307,1.30861,1.31329,1.3179,1.31967,1.32021,1.32218,1.32602,0,0,0,0,0,0,0,0.05308,B,1.312
6194,S5007,L820026616396,11,12,2021-11-12,1.32623,1.3246,1.32211,1.32096,1.32186,1.3164,1.31314,1.3094,1.30279,1.29405,1.30268,1.31479,1.31238,1.31947,1.28662,1.28018,1.2839,1.28684,1.28186,1.27827,1.27787,1.27301,1.27357,0,0,0,0,0,0,0,0.05322,B,1.301
6195,S5801,L820026616396,11,12,2021-11-12,1.27603,1.27628,1.27561,1.2834,1.2784,1.28237,1.27705,1.276,1.26764,1.28393,1.30071,1.30995,1.30779,1.31101,1.31944,1.32094,1.31651,1.3167,1.31601,1.31323,1.30702,1.30608,1.29027,0,0,0,0,0,0,0,0.0533,B,1.296
6196,S0406,L820026616396,11,12,2021-11-12,1.28578,1.29858,1.3127,1.3179,1.32329,1.32767,1.33253,1.32734,1.33368,1.33195,1.32053,1.31595,1.30139,1.28222,1.28036,1.30073,1.30587,1.31495,1.3175,1.32375,1.32697,1.32783,1.33266,0,0,0,0,0,0,0,0.05332,B,1.315
6197,S2202,L820026616396,11,12,2021-11-12,1.27028,1.28192,1.28364,1.28997,1.2929,1.29691,1.29498,1.29504,1.29665,1.31821,1.31178,1.31431,1.3041,1.29515,1.29352,1.3081,1.30776,1.31547,1.31826,1.31983,1.31847,1.31969,1.32362,0,0,0,0,0,0,0,0.05334,B,1.303
6198,S5704,L820026616396,11,12,2021-11-12,1.28607,1.307,1.31672,1.3152,1.32356,1.32474,1.32946,1.32684,1.33425,1.3275,1.3197,1.32007,1.30702,1.28932,1.28086,1.29989,1.31065,1.31803,1.32444,1.32354,1.32938,1.32284,1.3271,0,0,0,0,0,0,0,0.05339,B,1.316
6199,S2306,L820026616396,11,12,2021-11-12,1.27957,1.30105,1.30958,1.31411,1.32089,1.32269,1.32461,1.32056,1.32482,1.32265,1.31337,1.31218,1.29967,1.27702,1.27254,1.3019,1.30591,1.31171,1.31488,1.31748,1.31986,1.32003,1.32604,0,0,0,0,0,0,0,0.0535,B,1.31
6200,S3707,L820026616396,11,12,2021-11-12,1.32539,1.32486,1.32447,1.32349,1.32268,1.31882,1.31404,1.31331,1.30001,1.29391,1.30313,1.31571,1.3129,1.31848,1.28728,1.27557,1.28135,1.28978,1.2845,1.28656,1.28484,1.27539,1.27184,0,0,0,0,0,0,0,0.05355,B,1.302
6201,S1801,L820026616396,11,12,2021-11-12,1.27555,1.27807,1.27583,1.28999,1.28945,1.28654,1.28676,1.28129,1.27172,1.29003,1.30214,1.31315,1.31242,1.31568,1.32528,1.32156,1.32042,1.32214,1.31837,1.3149,1.31269,1.30907,1.29879,0,0,0,0,0,0,0,0.05356,B,1.301
6202,S4406,L820026616396,11,12,2021-11-12,1.27787,1.29863,1.30623,1.31273,1.32065,1.32237,1.32334,1.32146,1.32373,1.32081,1.31153,1.31156,1.30118,1.28041,1.27021,1.29802,1.30498,1.31158,1.31466,1.3165,1.31823,1.32006,1.32387,0,0,0,0,0,0,0,0.05366,B,1.309
6203,S3102,L820026616396,11,12,2021-11-12,1.27063,1.28592,1.28563,1.28814,1.2922,1.29255,1.28921,1.29075,1.29279,1.32053,1.31026,1.31139,1.30327,1.2898,1.2916,1.30552,1.30712,1.31269,1.31687,1.3204,1.32136,1.32232,1.32462,0,0,0,0,0,0,0,0.05399,B,1.302
6204,S3207,L820026616396,11,12,2021-11-12,1.32863,1.32362,1.32263,1.3216,1.32383,1.32106,1.31737,1.31785,1.30719,1.29856,1.3062,1.31456,1.30972,1.31842,1.28366,1.27458,1.27482,1.28494,1.2865,1.28291,1.27946,1.27946,1.27891,0,0,0,0,0,0,0,0.05405,B,1.302
6205,S2103,L820026616396,11,12,2021-11-12,1.3295,1.32506,1.32654,1.32144,1.3245,1.31729,1.31448,1.31445,1.29298,1.27535,1.30584,1.31698,1.31771,1.32318,1.32569,1.32071,1.32593,1.32415,1.32584,1.31734,1.31745,1.30744,1.28319,0,0,0,0,0,0,0,0.05415,B,1.315
6206,S3301,L820026616396,11,12,2021-11-12,1.28241,1.28347,1.284,1.29189,1.29114,1.28876,1.2838,1.28096,1.26997,1.28693,1.30245,1.31606,1.31317,1.3163,1.32444,1.32197,1.32117,1.32031,1.32224,1.31703,1.31107,1.31008,1.29256,0,0,0,0,0,0,0,0.05447,B,1.301
6207,S4608,L820026616396,11,12,2021-11-12,1.29143,1.30743,1.30984,1.31408,1.31842,1.31823,1.32103,1.31983,1.32835,1.32162,1.31103,1.3108,1.3013,1.29064,1.27375,1.27879,1.28511,1.28545,1.27899,1.28228,1.29111,1.29156,1.29165,0,0,0,0,0,0,0,0.0546,B,1.301
6208,S1104,L820026616396,11,12,2021-11-12,1.27903,1.31086,1.3122,1.31739,1.32154,1.323,1.32405,1.3238,1.32831,1.3221,1.3143,1.31393,1.30702,1.27779,1.27368,1.30793,1.31406,1.31819,1.32278,1.32307,1.32539,1.31971,1.3219,0,0,0,0,0,0,0,0.05463,B,1.313
6209,S1607,L820026616396,11,12,2021-11-12,1.3272,1.31966,1.32209,1.32166,1.32556,1.32085,1.3191,1.31933,1.30768,1.30239,1.30979,1.31556,1.31089,1.31894,1.28202,1.27253,1.27785,1.28139,1.28463,1.28091,1.28428,1.27759,1.28225,0,0,0,0,0,0,0,0.05467,B,1.303
6210,S0208,L820026616396,11,12,2021-11-12,1.29082,1.30929,1.31147,1.31341,1.31941,1.31985,1.31895,1.32377,1.32399,1.31761,1.30912,1.31061,1.30281,1.29285,1.26922,1.27952,1.28338,1.28493,1.27621,1.28137,1.28494,1.28652,1.28667,0,0,0,0,0,0,0,0.05477,B,1.3
6211,S3107,L820026616396,11,12,2021-11-12,1.33122,1.32394,1.32022,1.31871,1.32127,1.31542,1.31592,1.31517,1.30438,1.29703,1.30209,1.31355,1.31148,1.32363,1.29137,1.28041,1.28352,1.28603,1.28685,1.28349,1.28509,1.27637,1.27699,0,0,0,0,0,0,0,0.05485,B,1.303
6212,S4304,L820026616396,11,12,2021-11-12,1.2735,1.30618,1.30998,1.31052,1.31642,1.31746,1.32083,1.32059,1.326,1.31903,1.31,1.31013,1.30163,1.27572,1.27095,1.30031,1.30979,1.31438,1.3208,1.32168,1.32191,1.31585,1.31954,0,0,0,0,0,0,0,0.05505,B,1.309
6213,S3901,L820026616396,11,12,2021-11-12,1.27256,1.27579,1.27773,1.28192,1.27722,1.27916,1.27835,1.2779,1.26884,1.28999,1.30184,1.31385,1.30878,1.31487,1.32399,1.32063,1.31816,1.31919,1.31979,1.31565,1.3125,1.31133,1.29447,0,0,0,0,0,0,0,0.05515,B,1.298
6214,S1303,L820026616396,11,12,2021-11-12,1.32237,1.32378,1.32221,1.3214,1.32108,1.31512,1.31621,1.31438,1.29144,1.26973,1.30869,1.31591,1.31351,1.31932,1.32404,1.31794,1.32493,1.32391,1.32281,1.31913,1.31698,1.30881,1.28765,0,0,0,0,0,0,0,0.0552,B,1.314
6215,S5307,L820026616396,11,12,2021-11-12,1.32653,1.32124,1.31788,1.31531,1.31881,1.31592,1.31319,1.31488,1.30385,1.29787,1.30412,1.31251,1.3079,1.3177,1.28357,1.27781,1.27912,1.28208,1.28124,1.27999,1.2778,1.2715,1.27118,0,0,0,0,0,0,0,0.05535,B,1.3
6216,S2101,L820026616396,11,12,2021-11-12,1.29175,1.28871,1.29375,1.29469,1.29538,1.29115,1.28704,1.28831,1.27194,1.28823,1.30567,1.31748,1.31289,1.32134,1.32732,1.32558,1.32312,1.32288,1.3235,1.31439,1.30921,1.3107,1.2935,0,0,0,0,0,0,0,0.05538,B,1.304
6217,S1901,L820026616396,11,12,2021-11-12,1.2839,1.27011,1.27438,1.27774,1.27651,1.27511,1.27459,1.27414,1.26579,1.29685,1.30157,1.3085,1.30646,1.31776,1.32119,1.31604,1.31492,1.31153,1.31431,1.3101,1.30736,1.30784,1.29707,0,0,0,0,0,0,0,0.0554,B,1.296
6218,S3801,L820026616396,11,12,2021-11-12,1.28011,1.28343,1.28594,1.29301,1.2905,1.28757,1.28451,1.28442,1.27163,1.28847,1.30299,1.31545,1.31369,1.31763,1.32708,1.32397,1.32414,1.32203,1.32122,1.31612,1.31389,1.31034,1.29424,0,0,0,0,0,0,0,0.05545,B,1.302
6219,S2806,L820026616396,11,12,2021-11-12,1.28094,1.30095,1.31042,1.31779,1.32164,1.32387,1.32648,1.32109,1.32074,1.31751,1.3114,1.31268,1.30079,1.28022,1.27098,1.30191,1.30794,1.3109,1.31437,1.31885,1.31936,1.31982,1.32331,0,0,0,0,0,0,0,0.0555,B,1.31
6220,S6001,L820026616396,11,12,2021-11-12,1.2899,1.28285,1.28612,1.29693,1.29579,1.28866,1.28767,1.27876,1.27208,1.28523,1.30336,1.31472,1.31401,1.31985,1.3276,1.32177,1.32021,1.32241,1.3211,1.31342,1.31185,1.30745,1.29106,0,0,0,0,0,0,0,0.05552,B,1.302
